time,Nominal strain,Nominal stress,material,Temperature
328906.8809,0.19746548,279.8159645,IF-steel,3238
329104.2602,0.197530615,279.8830024,IF-steel,3239
329312.4421,0.197599315,279.7830085,IF-steel,3240
329518.9022,0.197667447,279.9693702,IF-steel,3241
329721.443,0.197734285,279.9770632,IF-steel,3242
329915.3042,0.19779826,279.811903,IF-steel,3243
330119.5717,0.197865668,279.9335622,IF-steel,3244
330323.511,0.197932968,280.0335561,IF-steel,3245
330527.8358,0.198000395,280.0789873,IF-steel,3246
330727.0959,0.198066151,279.8701559,IF-steel,3247
330933.2412,0.198134179,280.0357461,IF-steel,3248
331125.8536,0.198197741,279.8681669,IF-steel,3249
331334.9727,0.19826675,279.8300235,IF-steel,3250
331531.1351,0.198331484,279.816744,IF-steel,3251
331740.0651,0.198400431,279.7661253,IF-steel,3252
331937.506,0.198465586,279.8372247,IF-steel,3253
332140.0844,0.198532437,279.8473954,IF-steel,3254
332346.3589,0.198600508,280.0215139,IF-steel,3255
332542.2398,0.198665148,280.0696548,IF-steel,3256
332743.8674,0.198731685,280.0170781,IF-steel,3257
332946.2558,0.198798474,279.9347129,IF-steel,3258
333155.0393,0.198867372,279.8744185,IF-steel,3259
333353.8197,0.19893297,280.0339303,IF-steel,3260
333565.3557,0.199002777,280.1553019,IF-steel,3261
333749.9429,0.19906369,279.9380568,IF-steel,3262
333955.2017,0.199131426,280.0451373,IF-steel,3263
334168.4377,0.199201794,280.2787181,IF-steel,3264
334364.2853,0.199266423,279.764656,IF-steel,3265
334567.9723,0.19933364,279.8480017,IF-steel,3266
334775.1954,0.199402024,280.164721,IF-steel,3267
334976.3883,0.199468417,280.0034521,IF-steel,3268
335172.7327,0.199533211,280.0821857,IF-steel,3269
335376.1966,0.199600354,280.0708055,IF-steel,3270
335576.0491,0.199666305,279.9010672,IF-steel,3271
335781.4314,0.199734081,280.0162986,IF-steel,3272
335971.7658,0.199796892,279.6983698,IF-steel,3273
336188.2847,0.199868343,280.1486173,IF-steel,3274
336379.0027,0.19993128,279.7760084,IF-steel,3275
336583.7382,0.199998843,279.928548,IF-steel,3276
336791.2773,0.200067331,280.1861266,IF-steel,3277
336991.6046,0.200133439,280.0477295,IF-steel,3278
337191.7268,0.200199479,279.8957931,IF-steel,3279
337397.7058,0.200267452,280.0504083,IF-steel,3280
337591.7111,0.200331474,279.9747587,IF-steel,3281
337798.6809,0.200399774,280.1947692,IF-steel,3282
338000.6237,0.200466415,280.1629918,IF-steel,3283
338200.2077,0.200532278,279.8955333,IF-steel,3284
338405.8105,0.200600127,280.1053174,IF-steel,3285
338606.3858,0.200666316,279.9832869,IF-steel,3286
338803.3011,0.200731298,280.0196981,IF-steel,3287
339008.2448,0.20079893,280.1859812,IF-steel,3288
339210.5891,0.200865704,280.1007084,IF-steel,3289
339419.9238,0.200934784,280.0767972,IF-steel,3290
339622.8867,0.201001762,280.1123484,IF-steel,3291
339828.3646,0.201069569,280.2338901,IF-steel,3292
340021.8059,0.201133405,280.1210189,IF-steel,3293
340226.6946,0.201201018,280.2036717,IF-steel,3294
340417.8007,0.201264083,279.9366741,IF-steel,3295
340629.9289,0.201334086,280.0971356,IF-steel,3296
340832.8242,0.201401041,280.0482214,IF-steel,3297
341040.2043,0.201469477,280.3753124,IF-steel,3298
341229.5601,0.201531964,279.9127908,IF-steel,3299
341437.9184,0.201600722,280.304442,IF-steel,3300
341639.8071,0.201667345,280.189093,IF-steel,3301
341841.6119,0.201733941,280.1482152,IF-steel,3302
342042.511,0.201800238,280.0475563,IF-steel,3303
342243.0522,0.201866416,279.8432752,IF-steel,3304
342452.2932,0.201935466,280.2931793,IF-steel,3305
342646.6621,0.201999608,280.1615225,IF-steel,3306
342847.7384,0.202065963,280.0725625,IF-steel,3307
343061.8235,0.202136611,280.3621752,IF-steel,3308
343253.1487,0.202199748,280.0296399,IF-steel,3309
343458.0207,0.202267356,280.1911965,IF-steel,3310
343661.493,0.202334502,280.1803638,IF-steel,3311
343854.476,0.202398186,280.0372433,IF-steel,3312
344062.4323,0.202466812,280.3223614,IF-steel,3313
344265.6755,0.202533882,280.3764074,IF-steel,3314
344472.0499,0.202601986,280.1571177,IF-steel,3315
344678.0625,0.20266997,280.3139508,IF-steel,3316
344872.0459,0.202733984,280.2368597,IF-steel,3317
345076.1053,0.202801324,280.2647736,IF-steel,3318
345269.5082,0.202865147,280.1493659,IF-steel,3319
345470.5125,0.202931478,280.0556514,IF-steel,3320
345683.2911,0.203001695,280.1790398,IF-steel,3321
345886.4015,0.203068722,280.2243257,IF-steel,3322
346081.4421,0.203133085,280.1370082,IF-steel,3323
346283.7284,0.20319984,280.1279046,IF-steel,3324
346489.505,0.203267746,280.3491555,IF-steel,3325
346685.6407,0.203332471,280.3341159,IF-steel,3326
346893.6061,0.203401099,280.2198311,IF-steel,3327
347099.8964,0.203469175,280.3949889,IF-steel,3328
347288.3753,0.203531373,279.9545935,IF-steel,3329
347501.6938,0.203601768,280.1936154,IF-steel,3330
347700.9562,0.203667525,280.3849357,IF-steel,3331
347903.1273,0.203734241,280.3682257,IF-steel,3332
348107.0827,0.203801546,280.3892848,IF-steel,3333
348306.121,0.203867229,280.165816,IF-steel,3334
348508.327,0.203933957,280.0714118,IF-steel,3335
348712.5513,0.204001351,280.1902159,IF-steel,3336
348905.221,0.204064932,280.0264105,IF-steel,3337
349115.3969,0.20413429,280.4580209,IF-steel,3338
349318.2615,0.204201235,280.4870886,IF-steel,3339
349529.835,0.204271055,280.530936,IF-steel,3340
349730.3002,0.204337208,280.4016425,IF-steel,3341
349925.4016,0.204401592,280.3983296,IF-steel,3342
350120.6766,0.204466032,280.3264817,IF-steel,3343
350321.7813,0.204532397,280.2393931,IF-steel,3344
350527.9066,0.204600418,280.4036594,IF-steel,3345
350738.9257,0.204670055,280.4909212,IF-steel,3346
350940.6472,0.204736623,280.4445403,IF-steel,3347
351137.4346,0.204801563,280.472513,IF-steel,3348
351338.064,0.20486777,280.3540522,IF-steel,3349
351543.1198,0.204935439,280.4477357,IF-steel,3350
351745.3935,0.205002189,280.437797,IF-steel,3351
351947.9556,0.205069034,280.3668987,IF-steel,3352
352152.8085,0.205136636,280.5271901,IF-steel,3353
352346.2093,0.205200458,280.4116401,IF-steel,3354
352558.7325,0.205270591,280.5181731,IF-steel,3355
352749.1005,0.205333412,280.2024623,IF-steel,3356
352957.1948,0.205402083,280.496684,IF-steel,3357
353158.9075,0.205468649,280.4497247,IF-steel,3358
353354.9504,0.205533343,280.4285511,IF-steel,3359
353564.818,0.205602599,280.4398138,IF-steel,3360
353767.4448,0.205669466,280.453183,IF-steel,3361
353961.698,0.205733569,280.313892,IF-steel,3362
354166.2327,0.205801066,280.453183,IF-steel,3363
354373.9192,0.205869602,280.7204962,IF-steel,3364
354571.6638,0.205934858,280.4116401,IF-steel,3365
354776.8022,0.206002554,280.5907727,IF-steel,3366
354975.9077,0.206068259,280.2917378,IF-steel,3367
355169.9597,0.206132296,280.2191691,IF-steel,3368
355383.143,0.206202646,280.3692619,IF-steel,3369
355577.9924,0.206266947,280.3493257,IF-steel,3370
355780.2093,0.206333678,280.335644,IF-steel,3371
355986.4939,0.206401752,280.5104244,IF-steel,3372
356187.2241,0.206467993,280.3986173,IF-steel,3373
356389.4179,0.206534717,280.3034057,IF-steel,3374
356586.1569,0.206599641,280.4081818,IF-steel,3375
356792.2407,0.206667649,280.5697136,IF-steel,3376
356992.3157,0.206733673,280.4146653,IF-steel,3377
357204.1773,0.206803588,280.557526,IF-steel,3378
357400.7491,0.206868456,280.5712664,IF-steel,3379
357613.3549,0.206938616,280.7632486,IF-steel,3380
357805.45,0.207002008,280.4815299,IF-steel,3381
358010.1288,0.207069552,280.6303267,IF-steel,3382
358211.7813,0.207136097,280.5793925,IF-steel,3383
358413.1182,0.207202538,280.4276293,IF-steel,3384
358618.3137,0.207270253,280.6105327,IF-steel,3385
358815.6665,0.207335379,280.6758135,IF-steel,3386
359015.8297,0.207401433,280.5265869,IF-steel,3387
359215.2094,0.207467228,280.3256465,IF-steel,3388
359425.7175,0.207536696,280.779179,IF-steel,3389
359630.7413,0.207604354,280.470756,IF-steel,3390
359827.706,0.207669352,280.5104244,IF-steel,3391
360023.3787,0.207733924,280.5448218,IF-steel,3392
360237.3267,0.207804527,280.8253867,IF-steel,3393
360430.988,0.207868435,280.6470335,IF-steel,3394
360629.4594,0.207933931,280.3861451,IF-steel,3395
360845.0813,0.208005086,280.6971913,IF-steel,3396
361036.8844,0.208068381,280.4762002,IF-steel,3397
361242.9241,0.208136374,280.6348181,IF-steel,3398
361445.7164,0.208203296,280.6591067,IF-steel,3399
361641.8478,0.208268019,280.7237812,IF-steel,3400
361844.5837,0.208334922,280.6643498,IF-steel,3401
362047.7071,0.208401952,280.7104986,IF-steel,3402
362247.7477,0.208467966,280.473175,IF-steel,3403
362451.8393,0.208535316,280.583222,IF-steel,3404
362664.2897,0.208605425,280.7649468,IF-steel,3405
362850.4657,0.208666863,280.5725656,IF-steel,3406
363063.6428,0.208737211,280.802255,IF-steel,3407
363268.7437,0.208804895,280.8989081,IF-steel,3408
363465.5074,0.208869827,280.5253186,IF-steel,3409
363664.7716,0.208935584,280.7167502,IF-steel,3410
363876.8872,0.209005582,280.8763796,IF-steel,3411
364068.6934,0.209068878,280.6555896,IF-steel,3412
364274.3913,0.209136758,280.7916543,IF-steel,3413
364477.6755,0.209203842,280.848407,IF-steel,3414
364679.661,0.209270497,280.7394519,IF-steel,3415
364874.7125,0.209334864,280.7328539,IF-steel,3416
365083.8259,0.209403872,280.6943393,IF-steel,3417
365286.4924,0.209470752,280.6303267,IF-steel,3418
365483.19,0.209535662,280.7323651,IF-steel,3419
365689.2938,0.209603676,280.8952209,IF-steel,3420
365897.9869,0.209672545,280.8289594,IF-steel,3421
366092.6971,0.209736799,280.7998361,IF-steel,3422
366293.5735,0.209803088,280.6176782,IF-steel,3423
366499.7459,0.209871125,280.8650582,IF-steel,3424
366696.0628,0.20993591,280.8619741,IF-steel,3425
366905.9523,0.210005173,280.8746783,IF-steel,3426
367110.4983,0.210072674,280.934716,IF-steel,3427
367303.24,0.210136278,280.7756651,IF-steel,3428
367514.1897,0.210205892,280.8583457,IF-steel,3429
367709.3062,0.21027028,280.7760393,IF-steel,3430
367904.5202,0.210334701,280.7801596,IF-steel,3431
368115.273,0.210404249,280.7698466,IF-steel,3432
368310.2429,0.210468589,280.7578601,IF-steel,3433
368511.1036,0.210534873,280.6546678,IF-steel,3434
368725.6692,0.21060568,280.8959973,IF-steel,3435
368914.187,0.210667891,280.4581663,IF-steel,3436
369122.5099,0.210736637,280.7674833,IF-steel,3437
369324.3536,0.210803246,280.7291667,IF-steel,3438
369524.6968,0.210869359,280.9918151,IF-steel,3439
369733.6421,0.210938311,280.942208,IF-steel,3440
369933.9127,0.2110044,280.800065,IF-steel,3441
370137.7446,0.211071665,280.8129702,IF-steel,3442
370341.6298,0.211138947,280.9093943,IF-steel,3443
370537.3391,0.211203531,280.8662089,IF-steel,3444
370740.7966,0.211270672,280.9344005,IF-steel,3445
370936.4893,0.211335251,280.9701219,IF-steel,3446
371144.4137,0.211403866,280.7731286,IF-steel,3447
371350.0182,0.211471715,280.9830271,IF-steel,3448
371552.6157,0.211538572,280.9144642,IF-steel,3449
371743.7633,0.211601651,280.6502042,IF-steel,3450
371949.0814,0.211669406,280.8412027,IF-steel,3451
372154.5485,0.21173721,280.9620267,IF-steel,3452
372365.4035,0.211806792,281.0384558,IF-steel,3453
372560.1062,0.211871044,280.9288388,IF-steel,3454
372764.4397,0.211938474,281.0548472,IF-steel,3455
372956.1726,0.212001746,280.7492174,IF-steel,3456
373161.166,0.212069394,280.9187856,IF-steel,3457
373364.3939,0.212136459,280.9718232,IF-steel,3458
373575.6041,0.212206159,280.9917007,IF-steel,3459
373779.8101,0.212273546,281.1092953,IF-steel,3460
373978.6422,0.212339161,281.2722098,IF-steel,3461
374176.7141,0.212404525,280.9849573,IF-steel,3462
374379.0908,0.212471309,280.9818176,IF-steel,3463
374574.8093,0.212535896,280.9392384,IF-steel,3464
374785.0964,0.212605291,280.9781892,IF-steel,3465
374991.2845,0.212673333,281.1466036,IF-steel,3466
375182.8253,0.212736541,280.9082993,IF-steel,3467
375394.0648,0.212806251,280.930107,IF-steel,3468
375590.2089,0.212870978,280.9956168,IF-steel,3469
375791.7663,0.212937492,280.9384032,IF-steel,3470
375996.9505,0.213005203,281.0405593,IF-steel,3471
376201.3128,0.213072642,281.1684701,IF-steel,3472
376399.0176,0.213137885,280.776989,IF-steel,3473
376603.4039,0.213205332,280.9064835,IF-steel,3474
376802.0286,0.213270879,281.1357152,IF-steel,3475
377001.0272,0.213336548,280.8296214,IF-steel,3476
377214.537,0.213407006,281.081267,IF-steel,3477
377412.1079,0.213472205,281.1609503,IF-steel,3478
377613.6531,0.213538715,281.1029293,IF-steel,3479
377817.0987,0.213605852,281.1703415,IF-steel,3480
378011.2393,0.213669918,281.0236204,IF-steel,3481
378213.4222,0.213736638,281.0076899,IF-steel,3482
378418.6421,0.213804361,281.1122061,IF-steel,3483
378620.5591,0.213870994,281.0787305,IF-steel,3484
378825.0799,0.213938485,281.1370979,IF-steel,3485
379035.4071,0.214007893,281.1786965,IF-steel,3486
379229.0868,0.214071808,281.0815547,IF-steel,3487
379432.906,0.214139068,281.0936247,IF-steel,3488
379639.1701,0.214207135,281.3470521,IF-steel,3489
379832.2234,0.214270843,281.1285697,IF-steel,3490
380044.562,0.214340915,281.302917,IF-steel,3491
380246.6265,0.214407596,281.279179,IF-steel,3492
380439.4921,0.214471242,281.048308,IF-steel,3493
380643.2307,0.214538475,281.1350501,IF-steel,3494
380848.0386,0.214606062,281.2123732,IF-steel,3495
381046.489,0.21467155,280.950099,IF-steel,3496
381254.2223,0.214740102,281.2204962,IF-steel,3497
381454.8857,0.214806321,281.1042842,IF-steel,3498
381656.4627,0.214872842,281.0483667,IF-steel,3499
381855.303,0.214938459,281.2118257,IF-steel,3500
382063.7643,0.215007251,281.1302679,IF-steel,3501
382260.7674,0.215072262,281.1724728,IF-steel,3502
382462.8621,0.215138954,281.1507238,IF-steel,3503
382667.0812,0.215206346,281.2691846,IF-steel,3504
382871.3984,0.215273771,281.314124,IF-steel,3505
383062.563,0.215336855,281.0509868,IF-steel,3506
383266.8987,0.215404286,281.0971387,IF-steel,3507
383468.5848,0.215470842,281.0484224,IF-steel,3508
383679.9016,0.215540577,281.1553328,IF-steel,3509
383883.4672,0.215607753,281.1506651,IF-steel,3510
384080.3464,0.215672723,281.2646901,IF-steel,3511
384274.865,0.215736915,281.1429164,IF-steel,3512
384487.8623,0.215807204,281.3607368,IF-steel,3513
384683.0736,0.215871623,281.284682,IF-steel,3514
384892.7614,0.21594082,281.2840788,IF-steel,3515
385086.988,0.216004915,281.2230327,IF-steel,3516
385289.6618,0.216071798,281.1595088,IF-steel,3517
385494.0385,0.216139242,281.2883692,IF-steel,3518
385696.1755,0.216205947,281.1894117,IF-steel,3519
385891.5951,0.216270436,281.2071022,IF-steel,3520
386104.3549,0.216340646,281.409252,IF-steel,3521
386307.3959,0.21640765,281.3699548,IF-steel,3522
386506.9362,0.216473498,281.1796183,IF-steel,3523
386710.1649,0.216540564,281.1527097,IF-steel,3524
386905.5495,0.21660504,281.1680958,IF-steel,3525
387111.7922,0.216673101,281.3401107,IF-steel,3526
387313.4958,0.216739663,281.2925483,IF-steel,3527
387515.5542,0.216806342,281.2684051,IF-steel,3528
387712.6097,0.21687137,281.3140683,IF-steel,3529
387922.9064,0.216940768,281.3536501,IF-steel,3530
388119.2775,0.217005571,281.3541388,IF-steel,3531
388321.645,0.217072352,281.3503959,IF-steel,3532
388524.0801,0.217139156,281.3511136,IF-steel,3533
388735.9273,0.217209065,281.4130259,IF-steel,3534
388931.3127,0.217273542,281.4284676,IF-steel,3535
389133.3733,0.217340222,281.324468,IF-steel,3536
389333.3659,0.21740622,281.1639755,IF-steel,3537
389529.572,0.217470968,281.1535758,IF-steel,3538
389733.3908,0.217538228,281.2456168,IF-steel,3539
389945.5626,0.217608245,281.4089613,IF-steel,3540
390141.8207,0.21767301,281.4019921,IF-steel,3541
390344.7102,0.217739964,281.4327023,IF-steel,3542
390549.9302,0.217807686,281.5372185,IF-steel,3543
390741.0472,0.217870755,281.2709416,IF-steel,3544
390947.0655,0.217938741,281.5081508,IF-steel,3545
391156.0292,0.218007699,281.3797513,IF-steel,3546
391348.4338,0.218071192,281.1984595,IF-steel,3547
391557.0672,0.218140041,281.5282603,IF-steel,3548
391757.2504,0.218206102,281.3803545,IF-steel,3549
391960.1182,0.218273048,281.4096263,IF-steel,3550
392155.0483,0.218337375,281.3150179,IF-steel,3551
392367.2678,0.218407408,281.4815021,IF-steel,3552
392568.8086,0.218473916,281.3431917,IF-steel,3553
392768.902,0.218539947,281.189356,IF-steel,3554
392974.3912,0.218607758,281.3916481,IF-steel,3555
393170.2289,0.218672385,281.3569352,IF-steel,3556
393371.2402,0.218738718,281.2636816,IF-steel,3557
393575.616,0.218806162,281.3124814,IF-steel,3558
393779.513,0.218873448,281.409682,IF-steel,3559
393974.2947,0.218937726,281.3052803,IF-steel,3560
394186.2811,0.219007682,281.4563815,IF-steel,3561
394388.285,0.219074343,281.4286377,IF-steel,3562
394583.0262,0.219138608,281.3215572,IF-steel,3563
394788.0061,0.219206251,281.4902314,IF-steel,3564
394992.0755,0.219273594,281.5188103,IF-steel,3565
395193.931,0.219340206,281.4812732,IF-steel,3566
395395.9231,0.219406864,281.452753,IF-steel,3567
395597.6306,0.219473427,281.3254454,IF-steel,3568
395790.8899,0.219537203,281.200563,IF-steel,3569
395997.2321,0.219605296,281.379145,IF-steel,3570
396201.2487,0.219672621,281.4842397,IF-steel,3571
396404.0675,0.219739551,281.4302803,IF-steel,3572
396605.8466,0.219806139,281.3877011,IF-steel,3573
396810.8125,0.219873777,281.5554535,IF-steel,3574
397006.6899,0.219938417,281.5233606,IF-steel,3575
397210.5921,0.220005705,281.6209076,IF-steel,3576
397411.496,0.220072003,281.4405655,IF-steel,3577
397621.6627,0.220141358,281.4715634,IF-steel,3578
397825.5579,0.220208643,281.5686495,IF-steel,3579
398021.5527,0.220273322,281.5443052,IF-steel,3580
398223.9887,0.220340125,281.5450817,IF-steel,3581
398426.9996,0.220407119,281.5038017,IF-steel,3582
398622.7648,0.220471722,281.5443052,IF-steel,3583
398834.0467,0.220541445,281.6489081,IF-steel,3584
399036.7891,0.22060835,281.5899097,IF-steel,3585
399229.8267,0.220672052,281.4503898,IF-steel,3586
399443.6965,0.220742629,281.6457962,IF-steel,3587
399635.2557,0.220805844,281.4087045,IF-steel,3588
399842.3286,0.220874178,281.6355141,IF-steel,3589
400044.5756,0.220940919,281.6238153,IF-steel,3590
400245.8069,0.221007325,281.5450817,IF-steel,3591
400450.2233,0.221074783,281.5965634,IF-steel,3592
400653.4232,0.221141839,281.6477574,IF-steel,3593
400847.002,0.22120572,281.4639569,IF-steel,3594
401048.4306,0.221272191,281.3982461,IF-steel,3595
401252.256,0.221339454,281.4907201,IF-steel,3596
401463.6989,0.22140923,281.5259527,IF-steel,3597
401666.6683,0.22147621,281.561937,IF-steel,3598
401874.4064,0.221544763,281.8326497,IF-steel,3599
402059.5589,0.221605864,281.6527128,IF-steel,3600
402264.0184,0.221673335,281.7070434,IF-steel,3601
402464.468,0.221739484,281.5767137,IF-steel,3602
402675.5046,0.221809126,281.6651293,IF-steel,3603
402879.3723,0.221876402,281.6803978,IF-steel,3604
403072.2169,0.221940041,281.5281428,IF-steel,3605
403275.8965,0.222007255,281.5309948,IF-steel,3606
403471.9782,0.222071962,281.5923874,IF-steel,3607
403677.8922,0.222139914,281.822711,IF-steel,3608
403887.5507,0.222209101,281.7401757,IF-steel,3609
404087.6415,0.222275131,281.5861637,IF-steel,3610
404285.731,0.2223405,281.7000742,IF-steel,3611
404494.7746,0.222409485,281.6569475,IF-steel,3612
404687.8139,0.222473188,281.5175421,IF-steel,3613
404892.0246,0.222540577,281.5554535,IF-steel,3614
405096.4485,0.222608037,281.6874258,IF-steel,3615
405290.9814,0.222672233,281.5666017,IF-steel,3616
405494.345,0.222739343,281.6285975,IF-steel,3617
405704.4121,0.222808665,281.6530283,IF-steel,3618
405901.3345,0.22287365,281.6899035,IF-steel,3619
406103.4807,0.222940358,281.6715541,IF-steel,3620
406306.726,0.223007429,281.6457405,IF-steel,3621
406510.3017,0.223074609,281.7217366,IF-steel,3622
406712.9795,0.223141492,281.6584725,IF-steel,3623
406915.4487,0.223208307,281.6614421,IF-steel,3624
407106.7573,0.223271439,281.4078106,IF-steel,3625
407314.2051,0.223339897,281.6593665,IF-steel,3626
407518.1314,0.223407192,281.7584973,IF-steel,3627
407724.7078,0.223475363,281.4725439,IF-steel,3628
407933.2211,0.223544172,281.8744216,IF-steel,3629
408123.9885,0.223607125,281.5850687,IF-steel,3630
408329.4839,0.223674939,281.7077642,IF-steel,3631
408530.8025,0.223741374,281.6347934,IF-steel,3632
408738.6689,0.22380997,281.9139755,IF-steel,3633
408930.8649,0.223873395,281.7189124,IF-steel,3634
409141.0399,0.223942752,281.670459,IF-steel,3635
409333.857,0.224006382,281.5163883,IF-steel,3636
409547.4711,0.224076875,281.7749165,IF-steel,3637
409740.183,0.22414047,281.5339056,IF-steel,3638
409944.5828,0.224207921,281.6642941,IF-steel,3639
410151.4571,0.22427619,281.8779943,IF-steel,3640
410351.1607,0.224342092,281.6984317,IF-steel,3641
410555.1157,0.224409397,281.7994618,IF-steel,3642
410757.5277,0.224476193,281.7186557,IF-steel,3643
410954.2069,0.224541097,281.8194847,IF-steel,3644
411155.4155,0.224607496,281.659252,IF-steel,3645
411359.7381,0.224674923,281.7845397,IF-steel,3646
411560.0916,0.224741039,281.6478718,IF-steel,3647
411767.7991,0.224809583,281.9165677,IF-steel,3648
411960.5927,0.224873205,281.7609441,IF-steel,3649
412162.456,0.22493982,281.6439248,IF-steel,3650
412375.9527,0.225010274,281.8947043,IF-steel,3651
412571.1788,0.225074698,281.8196269,IF-steel,3652
412779.132,0.225143323,281.7045379,IF-steel,3653
412972.5615,0.225207154,281.5908872,IF-steel,3654
413177.3594,0.225274738,281.6675483,IF-steel,3655
413381.4371,0.225342083,281.7766735,IF-steel,3656
413585.5505,0.225409441,281.8081632,IF-steel,3657
413779.3459,0.225473393,281.7186557,IF-steel,3658
413991.8818,0.22554353,281.9060257,IF-steel,3659
414184.6221,0.225607134,281.6668863,IF-steel,3660
414386.2829,0.225673682,281.6164996,IF-steel,3661
414603.4426,0.225745345,282.0290367,IF-steel,3662
414785.6836,0.225805485,281.6569475,IF-steel,3663
414991.6535,0.225873455,281.8109564,IF-steel,3664
415201.3889,0.225942667,281.8134929,IF-steel,3665
415405.3347,0.22600997,281.9139198,IF-steel,3666
415608.9279,0.226077155,281.9110678,IF-steel,3667
415811.4455,0.226143986,281.9172327,IF-steel,3668
416006.0326,0.2262082,281.7999814,IF-steel,3669
416206.6145,0.226274392,281.678381,IF-steel,3670
416409.6986,0.22634141,281.7219376,IF-steel,3671
416618.81,0.226410416,282.0832838,IF-steel,3672
416809.7729,0.226473434,281.8068362,IF-steel,3673
417020.2856,0.226542903,281.7806793,IF-steel,3674
417216.7667,0.226607742,281.8684298,IF-steel,3675
417417.8256,0.226674092,281.778316,IF-steel,3676
417622.0198,0.226741476,281.8151355,IF-steel,3677
417823.3869,0.226807927,281.7453601,IF-steel,3678
418025.7386,0.226874703,281.660576,IF-steel,3679
418230.1183,0.226942148,281.7896375,IF-steel,3680
418434.9612,0.227009746,281.869265,IF-steel,3681
418628.5548,0.227073632,281.766447,IF-steel,3682
418833.6282,0.227141306,281.9412862,IF-steel,3683
419047.1671,0.227211774,282.1148571,IF-steel,3684
419237.6059,0.227274619,281.803814,IF-steel,3685
419443.4574,0.22734255,281.9500155,IF-steel,3686
419647.8856,0.227410011,282.0822754,IF-steel,3687
419838.3884,0.227472877,281.775464,IF-steel,3688
420044.862,0.227541014,281.9627196,IF-steel,3689
420252.0055,0.227609371,281.7941908,IF-steel,3690
420448.4119,0.227674185,281.797015,IF-steel,3691
420653.6874,0.227741926,281.9851924,IF-steel,3692
420859.2551,0.227809763,281.7126609,IF-steel,3693
421056.7767,0.227874945,281.78909,IF-steel,3694
421261.8701,0.227942626,281.9652561,IF-steel,3695
421457.2464,0.2280071,281.9000897,IF-steel,3696
421660.5812,0.228074201,281.9601862,IF-steel,3697
421871.8901,0.228143933,281.9865751,IF-steel,3698
422075.6038,0.228211158,282.0716747,IF-steel,3699
422267.8897,0.228274613,281.8825476,IF-steel,3700
422474.1319,0.228342673,282.0545348,IF-steel,3701
422674.2,0.228408695,281.8990256,IF-steel,3702
422876.5421,0.228475468,281.8136074,IF-steel,3703
423079.9651,0.228542598,281.8795224,IF-steel,3704
423283.9406,0.22860991,281.9819073,IF-steel,3705
423489.0261,0.228677588,282.077552,IF-steel,3706
423681.5303,0.228741114,281.9028273,IF-steel,3707
423885.1859,0.22880832,281.9040955,IF-steel,3708
424087.4945,0.228875082,281.8964613,IF-steel,3709
424296.799,0.228944153,281.8705611,IF-steel,3710
424503.008,0.229012202,282.0403582,IF-steel,3711
424696.105,0.229075924,281.9047575,IF-steel,3712
424889.7039,0.229139811,281.7222841,IF-steel,3713
425105.5279,0.229211033,282.1266704,IF-steel,3714
425298.4965,0.229274713,281.9025984,IF-steel,3715
425509.4781,0.229344337,281.9873794,IF-steel,3716
425711.5819,0.229411031,281.9662336,IF-steel,3717
425905.437,0.229475003,281.8006712,IF-steel,3718
426109.3991,0.229542311,281.9021653,IF-steel,3719
426314.8761,0.229610118,282.0236513,IF-steel,3720
426509.7203,0.229674417,282.0033686,IF-steel,3721
426720.7988,0.229744073,282.0945496,IF-steel,3722
426924.3749,0.229811253,282.0905716,IF-steel,3723
427114.7696,0.229874083,281.7766178,IF-steel,3724
427328.879,0.229944739,281.9878403,IF-steel,3725
427522.9297,0.230008776,281.915185,IF-steel,3726
427726.7707,0.230076043,281.9286965,IF-steel,3727
427933.1265,0.230144141,282.1881774,IF-steel,3728
428131.6153,0.230209642,281.9284397,IF-steel,3729
428329.6856,0.230275005,282.0410789,IF-steel,3730
428537.8933,0.230343714,281.9427864,IF-steel,3731
428735.6188,0.230408963,282.0326683,IF-steel,3732
428937.5734,0.230475608,282.0016704,IF-steel,3733
429150.2324,0.230545786,282.1971634,IF-steel,3734
429343.5593,0.230609584,281.9967428,IF-steel,3735
429546.0351,0.230676401,282.0001423,IF-steel,3736
429749.4689,0.230743534,281.9867762,IF-steel,3737
429941.2489,0.230806821,281.764257,IF-steel,3738
430150.9111,0.23087601,282.1619618,IF-steel,3739
430360.8652,0.230945295,282.1789285,IF-steel,3740
430561.3863,0.231011467,282.0533222,IF-steel,3741
430760.265,0.231077097,282.2193176,IF-steel,3742
430968.1038,0.231145683,282.0966809,IF-steel,3743
431163.983,0.231210324,282.0647024,IF-steel,3744
431365.0934,0.23127669,281.9779881,IF-steel,3745
431560.5312,0.231341184,281.9968881,IF-steel,3746
431771.6127,0.231410841,282.0082653,IF-steel,3747
431965.7878,0.231474919,281.9438227,IF-steel,3748
432170.1994,0.231542375,281.9949858,IF-steel,3749
432379.1836,0.23161134,281.947943,IF-steel,3750
432575.7122,0.231676194,282.0388332,IF-steel,3751
432780.1836,0.23174367,282.0939433,IF-steel,3752
432982.04,0.231810282,282.056465,IF-steel,3753
433185.4873,0.23187742,282.0439897,IF-steel,3754
433379.7462,0.231941525,281.9850749,IF-steel,3755
433591.8984,0.232011536,282.1471232,IF-steel,3756
433784.2551,0.232075013,281.8826621,IF-steel,3757
433993.3668,0.23214402,282.324038,IF-steel,3758
434193.743,0.232210144,282.1088654,IF-steel,3759
